"","unique_name","bin_assignment","min_ma","max_ma","collection_no","paleolat2.x","paleolng2.x"
"1403","Turgidodon sp.",39,70.6,83.5,14489,36.8,-76.6
"1406","Cimolomys sp.",38,70.6,83.5,14489,36.8,-76.6
"1407","Cimolomys sp.",39,70.6,83.5,14489,36.8,-76.6
"1408","Meniscoessus sp.",38,70.6,83.5,14489,36.8,-76.6
"1409","Meniscoessus sp.",39,70.6,83.5,14489,36.8,-76.6
"1410","Cimolodon sp.",38,70.6,83.5,14489,36.8,-76.6
"1411","Cimolodon sp.",39,70.6,83.5,14489,36.8,-76.6
"1412","Gallolestes sp.",38,70.6,83.5,14489,36.8,-76.6
"1413","Gallolestes sp.",39,70.6,83.5,14489,36.8,-76.6
"1414","Cimolodon sp.",38,70.6,83.5,14489,36.8,-76.6
"1415","Cimolodon sp.",39,70.6,83.5,14489,36.8,-76.6
"1416","Meniscoessus sp.",38,70.6,83.5,14490,54.14,-75.86
"1417","Meniscoessus sp.",39,70.6,83.5,14490,54.14,-75.86
"1418","Eodelphis sp.",38,70.6,83.5,14490,54.14,-75.86
"1419","Eodelphis sp.",39,70.6,83.5,14490,54.14,-75.86
"1420","Alphadon sp.",38,70.6,83.5,14490,54.14,-75.86
"1421","Alphadon sp.",39,70.6,83.5,14490,54.14,-75.86
"1422","Mesodma sp.",38,70.6,83.5,14490,54.14,-75.86
"1423","Mesodma sp.",39,70.6,83.5,14490,54.14,-75.86
"1424","Turgidodon sp.",38,70.6,83.5,14491,57.14,-75.9
"1425","Turgidodon sp.",39,70.6,83.5,14491,57.14,-75.9
"1426","Alphadon sp.",38,70.6,83.5,14491,57.14,-75.9
"1427","Alphadon sp.",39,70.6,83.5,14491,57.14,-75.9
"1430","Eodelphis sp.",38,70.6,83.5,14492,57.14,-75.9
"1431","Eodelphis sp.",39,70.6,83.5,14492,57.14,-75.9
"1432","Mesodma sp.",38,70.6,83.5,14493,60.07,-71.97
"1433","Mesodma sp.",39,70.6,83.5,14493,60.07,-71.97
"1434","Alphadon sp.",38,70.6,83.5,14494,57.06,-74.57
"1435","Alphadon sp.",39,70.6,83.5,14494,57.06,-74.57
"1436","Cimolomys sp.",38,70.6,83.5,14494,57.06,-74.57
"1437","Cimolomys sp.",39,70.6,83.5,14494,57.06,-74.57
"1438","Cimexomys sp.",38,70.6,83.5,14498,44.66,-80.49
"1439","Cimexomys sp.",39,70.6,83.5,14498,44.66,-80.49
"1440","Alphadon sp.",38,70.6,83.5,14498,44.66,-80.49
"1441","Alphadon sp.",39,70.6,83.5,14498,44.66,-80.49
"1442","Cimolestes sp.",38,70.6,83.5,14498,44.66,-80.49
"1443","Cimolestes sp.",39,70.6,83.5,14498,44.66,-80.49
"1444","Meniscoessus sp.",38,70.6,83.5,14498,44.66,-80.49
"1445","Meniscoessus sp.",39,70.6,83.5,14498,44.66,-80.49
"1446","Gypsonictops sp.",38,70.6,83.5,14498,44.66,-80.49
"1447","Gypsonictops sp.",39,70.6,83.5,14498,44.66,-80.49
"1448","Essonodon sp.",38,70.6,83.5,14498,44.66,-80.49
"1449","Essonodon sp.",39,70.6,83.5,14498,44.66,-80.49
"1450","Alphadon sp.",38,70.6,83.5,14498,44.66,-80.49
"1451","Alphadon sp.",39,70.6,83.5,14498,44.66,-80.49
"1452","Bistius sp.",38,70.6,83.5,14498,44.66,-80.49
"1453","Bistius sp.",39,70.6,83.5,14498,44.66,-80.49
"1454","Kimbetohia sp.",38,70.6,83.5,14498,44.66,-80.49
"1455","Kimbetohia sp.",39,70.6,83.5,14498,44.66,-80.49
"1456","Cimolodon sp.",38,70.6,83.5,14498,44.66,-80.49
"1457","Cimolodon sp.",39,70.6,83.5,14498,44.66,-80.49
"1458","Cimolodon sp.",38,70.6,83.5,14498,44.66,-80.49
"1459","Cimolodon sp.",39,70.6,83.5,14498,44.66,-80.49
"1460","Leptalestes sp.",38,70.6,83.5,14498,44.66,-80.49
"1461","Leptalestes sp.",39,70.6,83.5,14498,44.66,-80.49
"1462","Mesodma sp.",38,70.6,83.5,14498,44.66,-80.49
"1463","Mesodma sp.",39,70.6,83.5,14498,44.66,-80.49
"1466","Didelphodon sp.",38,70.6,83.5,14500,60.07,-76.35
"1467","Didelphodon sp.",39,70.6,83.5,14500,60.07,-76.35
"1468","Didelphodon sp.",38,70.6,83.5,14501,60.07,-76.35
"1469","Didelphodon sp.",39,70.6,83.5,14501,60.07,-76.35
"1476","Thomasia sp.",16,201.3,208.5,22684,41.02,7.92
"1477","Kryptobaatar sp.",38,70.6,83.5,22685,40.86,93.14
"1478","Kryptobaatar sp.",39,70.6,83.5,22685,40.86,93.14
"1479","Zalambdalestes sp.",38,70.6,83.5,22685,40.86,93.14
"1480","Zalambdalestes sp.",39,70.6,83.5,22685,40.86,93.14
"1481","Kryptobaatar sp.",38,70.6,83.5,22685,40.86,93.14
"1482","Kryptobaatar sp.",39,70.6,83.5,22685,40.86,93.14
"1508","Docodon sp.",27,145,152.1,22711,37.22,-61.71
"1511","Tritylodon sp.",17,190.8,201.3,22729,-42.57,-8.95
"1512","Tritylodon sp.",18,190.8,201.3,22729,-42.57,-8.95
"1513","Oklatheridium sp.",33,93.5,109,23502,44.15,-64.93
"1514","Oklatheridium sp.",34,93.5,109,23502,44.15,-64.93
"1515","Oklatheridium sp.",35,93.5,109,23502,44.15,-64.93
"1522","Storchodon sp.",26,150.8,155.7,24127,43.57,18.08
"1523","Storchodon sp.",27,150.8,155.7,24127,43.57,18.08
"1524","Nanolestes sp.",26,152.1,157.3,24563,34.02,1.41
"1525","Plesiochoffatia sp.",26,152.1,157.3,24563,34.02,1.41
"1526","Guimarotodon sp.",26,152.1,157.3,24563,34.02,1.41
"1527","Renatodon sp.",26,152.1,157.3,24563,34.02,1.41
"1528","Pseudobolodon sp.",26,152.1,157.3,24563,34.02,1.41
"1529","Kuehneodon sp.",26,152.1,157.3,24563,34.02,1.41
"1530","Plesiochoffatia sp.",26,152.1,157.3,24563,34.02,1.41
"1531","Meketibolodon sp.",26,152.1,157.3,24563,34.02,1.41
"1532","Kuehneodon sp.",26,152.1,157.3,24563,34.02,1.41
"1534","Pseudobolodon sp.",26,152.1,157.3,24563,34.02,1.41
"1535","Dryolestes sp.",26,152.1,157.3,24563,34.02,1.41
"1536","Proalbionbaatar sp.",26,152.1,157.3,24563,34.02,1.41
"1538","Kuehneodon sp.",26,152.1,157.3,24563,34.02,1.41
"1539","Drescheratherium sp.",26,152.1,157.3,24563,34.02,1.41
"1541","Kuehneodon sp.",26,152.1,157.3,24563,34.02,1.41
"1542","Kielanodon sp.",26,152.1,157.3,24563,34.02,1.41
"1543","Henkelodon sp.",26,152.1,157.3,24563,34.02,1.41
"1545","Dryolestes sp.",26,152.1,157.3,24563,34.02,1.41
"1546","Henkelotherium sp.",26,152.1,157.3,24563,34.02,1.41
"1547","Meketichoffatia sp.",26,152.1,157.3,24563,34.02,1.41
"1548","Xenachoffatia sp.",26,152.1,157.3,24563,34.02,1.41
"1549","Krebsotherium sp.",26,152.1,157.3,24563,34.02,1.41
"1551","Paulchoffatia sp.",26,152.1,157.3,24563,34.02,1.41
"1553","Haldanodon sp.",26,152.1,157.3,24563,34.02,1.41
"1554","Kuehneodon sp.",26,152.1,157.3,24563,34.02,1.41
"1556","Henkelodon sp.",26,152.1,157.3,24563,34.02,1.41
"1557","Guimarotodus sp.",26,152.1,157.3,24563,34.02,1.41
"1559","Pseudobolodon sp.",26,152.1,157.3,24563,34.02,1.41
"1560","Pseudobolodon sp.",26,152.1,157.3,24563,34.02,1.41
"1562","Meketichoffatia sp.",26,152.1,157.3,24563,34.02,1.41
"1563","Bathmochoffatia sp.",26,152.1,157.3,24563,34.02,1.41
"1564","Meketichoffatia sp.",26,152.1,157.3,24563,34.02,1.41
"1566","Exaeretodon sp.",14,228,237,24877,-47.32,-36.41
"1567","Diegocanis sp.",14,228,237,24877,-47.32,-36.41
"1568","Exaeretodon sp.",14,228,237,24877,-47.32,-36.41
"1569","Bienotheroides sp.",22,157.3,170.3,24883,28.97,109.43
"1570","Bienotheroides sp.",23,157.3,170.3,24883,28.97,109.43
"1571","Bienotheroides sp.",24,157.3,170.3,24883,28.97,109.43
"1572","Bienotheroides sp.",25,157.3,170.3,24883,28.97,109.43
"1573","Polistodon sp.",22,157.3,170.3,24883,28.97,109.43
"1574","Polistodon sp.",23,157.3,170.3,24883,28.97,109.43
"1575","Polistodon sp.",24,157.3,170.3,24883,28.97,109.43
"1576","Polistodon sp.",25,157.3,170.3,24883,28.97,109.43
"1583","Probainognathus sp.",13,237,242,26092,-49.91,-37.72
"1584","Massetognathus sp.",13,237,242,26092,-49.91,-37.72
"1585","Chiniquodon sp.",13,237,242,26092,-49.91,-37.72
"1586","Sederipes sp.",32,113,125,26782,32.99,-30.1
"1591","Kuehneotherium sp.",16,201.3,208.5,27007,50.86,-6.32
"1592","Brachyzostrodon sp.",16,201.3,208.5,27007,50.86,-6.32
"1593","Thrinaxodon sp.",9,247.2,252.17,27266,-82.09,73.41
"1594","Thrinaxodon sp.",10,247.2,252.17,27266,-82.09,73.41
"1595","Thrinaxodon sp.",11,247.2,252.17,27266,-82.09,73.41
"1603","Oligokyphus sp.",18,182.7,199.3,27716,20.1,-53.76
"1604","Oligokyphus sp.",19,182.7,199.3,27716,20.1,-53.76
"1605","Morganucodon sp.",18,182.7,199.3,27716,20.1,-53.76
"1606","Morganucodon sp.",19,182.7,199.3,27716,20.1,-53.76
"1607","Dinnetherium sp.",18,182.7,199.3,27716,20.1,-53.76
"1608","Dinnetherium sp.",19,182.7,199.3,27716,20.1,-53.76
"1609","Megaconus sp.",24,161.2,164.7,27891,43.16,122.94
"1610","Megaconus sp.",25,161.2,164.7,27891,43.16,122.94
"1611","Castorocauda sp.",24,161.2,164.7,27891,43.16,122.94
"1612","Castorocauda sp.",25,161.2,164.7,27891,43.16,122.94
"1613","Agilodocodon sp.",24,161.2,164.7,27891,43.16,122.94
"1614","Agilodocodon sp.",25,161.2,164.7,27891,43.16,122.94
"1615","Volaticotherium sp.",24,161.2,164.7,27891,43.16,122.94
"1616","Volaticotherium sp.",25,161.2,164.7,27891,43.16,122.94
"1617","Pseudotribos sp.",24,161.2,164.7,27891,43.16,122.94
"1618","Pseudotribos sp.",25,161.2,164.7,27891,43.16,122.94
"1619","Spinolestes sp.",30,125.45,130,28006,30.71,8.4
"1620","Spinolestes sp.",31,125.45,130,28006,30.71,8.4
"1621","Dvinia sp.",7,252.3,265,28065,33.48,37.67
"1622","Dvinia sp.",8,252.3,265,28065,33.48,37.67
"1623","Dvinia sp.",9,252.3,265,28065,33.48,37.67
"1624","Dvinia sp.",7,252.3,265,28065,33.48,37.67
"1625","Dvinia sp.",8,252.3,265,28065,33.48,37.67
"1626","Dvinia sp.",9,252.3,265,28065,33.48,37.67
"1627","Kennalestes sp.",38,70.6,83.5,28195,40.83,93.5
"1628","Kennalestes sp.",39,70.6,83.5,28195,40.83,93.5
"1629","Bulganbaatar sp.",38,70.6,83.5,28195,40.83,93.5
"1630","Bulganbaatar sp.",39,70.6,83.5,28195,40.83,93.5
"1633","Zalambdalestes sp.",38,70.6,83.5,28195,40.83,93.5
"1634","Zalambdalestes sp.",39,70.6,83.5,28195,40.83,93.5
"1639","Eobaatar sp.",30,125.45,130,28196,30.8,10.06
"1640","Eobaatar sp.",31,125.45,130,28196,30.8,10.06
"1643","Gobiconodon sp.",30,125.45,130,28196,30.8,10.06
"1644","Gobiconodon sp.",31,125.45,130,28196,30.8,10.06
"1645","Lavocatia sp.",30,125.45,130,28196,30.8,10.06
"1646","Lavocatia sp.",31,125.45,130,28196,30.8,10.06
"1647","Eobaatar sp.",30,125.45,130,28196,30.8,10.06
"1648","Eobaatar sp.",31,125.45,130,28196,30.8,10.06
"1653","Catopsbaatar sp.",38,70.6,83.5,28243,39.36,90.21
"1654","Catopsbaatar sp.",39,70.6,83.5,28243,39.36,90.21
"1655","Deltatheridium sp.",38,70.6,83.5,28243,39.36,90.21
"1656","Deltatheridium sp.",39,70.6,83.5,28243,39.36,90.21
"1657","Chulsanbaatar sp.",38,70.6,83.5,28243,39.36,90.21
"1658","Chulsanbaatar sp.",39,70.6,83.5,28243,39.36,90.21
"1659","Barunlestes sp.",38,70.6,83.5,28243,39.36,90.21
"1660","Barunlestes sp.",39,70.6,83.5,28243,39.36,90.21
"1661","Nemegtbaatar sp.",38,70.6,83.5,28243,39.36,90.21
"1662","Nemegtbaatar sp.",39,70.6,83.5,28243,39.36,90.21
"1663","Asioryctes sp.",38,70.6,83.5,28243,39.36,90.21
"1664","Asioryctes sp.",39,70.6,83.5,28243,39.36,90.21
"1665","Nessovbaatar sp.",38,70.6,83.5,28243,39.36,90.21
"1666","Nessovbaatar sp.",39,70.6,83.5,28243,39.36,90.21
"1667","Docodon sp.",26,145,155.7,28366,34.62,-53.63
"1668","Docodon sp.",27,145,155.7,28366,34.62,-53.63
"1669","Kepolestes sp.",26,145,155.7,28366,34.62,-53.63
"1670","Kepolestes sp.",27,145,155.7,28366,34.62,-53.63
"1671","Amblotherium sp.",26,145,155.7,28366,34.62,-53.63
"1672","Amblotherium sp.",27,145,155.7,28366,34.62,-53.63
"1673","Peraspalax sp.",28,140.2,145,28401,41.67,7.6
"1674","Chunnelodon sp.",28,140.2,145,28401,41.67,7.6
"1675","Peraiocynodon sp.",28,140.2,145,28401,41.67,7.6
"1676","Trioracodon sp.",28,140.2,145,28401,41.67,7.6
"1677","Spalacotherium sp.",28,140.2,145,28401,41.67,7.6
"1678","Gerhardodon sp.",28,140.2,145,28401,41.67,7.6
"1679","Phascolestes sp.",28,140.2,145,28401,41.67,7.6
"1680","Sunnyodon sp.",28,140.2,145,28401,41.67,7.6
"1682","Triconodon sp.",28,140.2,145,28401,41.67,7.6
"1683","Amblotherium sp.",28,140.2,145,28401,41.67,7.6
"1684","Albionbaatar sp.",28,140.2,145,28401,41.67,7.6
"1685","Bolodon sp.",28,140.2,145,28401,41.67,7.6
"1686","Purbeckodon sp.",28,140.2,145,28401,41.67,7.6
"1687","Spalacotherium sp.",28,140.2,145,28401,41.67,7.6
"1688","Dorsetodon sp.",28,140.2,145,28401,41.67,7.6
"1689","Bolodon sp.",28,140.2,145,28401,41.67,7.6
"1690","Magnimus sp.",28,140.2,145,28401,41.67,7.6
"1692","Tinodon sp.",28,140.2,145,28401,41.67,7.6
"1693","Lainodon sp.",38,70.6,83.5,28406,33.36,1.09
"1694","Lainodon sp.",39,70.6,83.5,28406,33.36,1.09
"1697","Lainodon sp.",38,70.6,83.5,28406,33.36,1.09
"1698","Lainodon sp.",39,70.6,83.5,28406,33.36,1.09
"1699","Lainodon sp.",38,70.6,83.5,28406,33.36,1.09
"1700","Lainodon sp.",39,70.6,83.5,28406,33.36,1.09
"1703","Lainodon sp.",38,70.6,83.5,28406,33.36,1.09
"1704","Lainodon sp.",39,70.6,83.5,28406,33.36,1.09
"1705","Lainodon sp.",38,70.6,83.5,28406,33.36,1.09
"1706","Lainodon sp.",39,70.6,83.5,28406,33.36,1.09
"1707","Peramus sp.",28,140.2,145,28995,41.67,7.6
"1708","Purbeckodon sp.",28,140.2,145,28995,41.67,7.6
"1709","Spalacotherium sp.",28,140.2,145,28995,41.67,7.6
"1710","Thereuodon sp.",28,140.2,145,28995,41.67,7.6
"1711","Stereognathus sp.",23,164.7,167.7,31054,41.46,8.56
"1712","Stereognathus sp.",24,164.7,167.7,31054,41.46,8.56
"1723","Cryoharamiya sp.",28,125,145,32313,66.6,110.27
"1724","Cryoharamiya sp.",29,125,145,32313,66.6,110.27
"1725","Cryoharamiya sp.",30,125,145,32313,66.6,110.27
"1726","Cryoharamiya sp.",31,125,145,32313,66.6,110.27
"1731","Sangarotherium sp.",28,125,145,32313,66.6,110.27
"1732","Sangarotherium sp.",29,125,145,32313,66.6,110.27
"1733","Sangarotherium sp.",30,125,145,32313,66.6,110.27
"1734","Sangarotherium sp.",31,125,145,32313,66.6,110.27
"1735","Stereognathus sp.",28,125,145,32313,66.6,110.27
"1736","Stereognathus sp.",29,125,145,32313,66.6,110.27
"1737","Stereognathus sp.",30,125,145,32313,66.6,110.27
"1738","Stereognathus sp.",31,125,145,32313,66.6,110.27
"1739","Khorotherium sp.",28,125,145,32313,66.6,110.27
"1740","Khorotherium sp.",29,125,145,32313,66.6,110.27
"1741","Khorotherium sp.",30,125,145,32313,66.6,110.27
"1742","Khorotherium sp.",31,125,145,32313,66.6,110.27
"1743","Hakusanobaatar sp.",31,125,129.4,32324,45.04,138.28
"1744","Tedoribaatar sp.",31,125,129.4,32324,45.04,138.28
"1745","Hakusanodon sp.",31,125,129.4,32324,45.04,138.28
"1746","Montirictus sp.",31,125,129.4,32324,45.04,138.28
"1777","Kayentatherium sp.",18,182.7,199.3,34533,21.05,-52.74
"1778","Kayentatherium sp.",19,182.7,199.3,34533,21.05,-52.74
"1779","Liaotherium sp.",21,163.5,174.1,34696,44.03,123.74
"1780","Liaotherium sp.",22,163.5,174.1,34696,44.03,123.74
"1781","Liaotherium sp.",23,163.5,174.1,34696,44.03,123.74
"1782","Liaotherium sp.",24,163.5,174.1,34696,44.03,123.74
"1783","Thrinaxodon sp.",9,247.2,252.17,34815,-65.31,-11.73
"1784","Thrinaxodon sp.",10,247.2,252.17,34815,-65.31,-11.73
"1785","Thrinaxodon sp.",11,247.2,252.17,34815,-65.31,-11.73
"1786","Eodelphis sp.",38,70.6,83.5,35511,59.1,-76.14
"1787","Eodelphis sp.",39,70.6,83.5,35511,59.1,-76.14
"1788","Pseudotriconodon sp.",16,201.3,208.5,36106,36.71,6.4
"1789","Brachyzostrodon sp.",16,201.3,208.5,36106,36.71,6.4
"1790","Hahnia sp.",16,201.3,208.5,36106,36.71,6.4
"1791","Woutersia sp.",16,201.3,208.5,36106,36.71,6.4
"1792","Thomasia sp.",16,201.3,208.5,36106,36.71,6.4
"1793","Woutersia sp.",16,201.3,208.5,36106,36.71,6.4
"1794","Meurthodon sp.",16,201.3,208.5,36106,36.71,6.4
"1795","Maubeugia sp.",16,201.3,208.5,36106,36.71,6.4
"1796","Kuehneotherium sp.",16,201.3,208.5,36106,36.71,6.4
"1797","Microscalenodon sp.",16,201.3,208.5,36106,36.71,6.4
"1798","Lepagia sp.",16,201.3,208.5,36106,36.71,6.4
"1799","Rosieria sp.",16,201.3,208.5,36106,36.71,6.4
"1800","Brachyzostrodon sp.",16,201.3,208.5,36106,36.71,6.4
"1801","Theroteinus sp.",16,201.3,208.5,36106,36.71,6.4
"1802","Brachyzostrodon sp.",16,201.3,208.5,36106,36.71,6.4
"1803","Gaumia sp.",16,201.3,208.5,36106,36.71,6.4
"1805","Kuehneotherium sp.",16,201.3,208.5,36106,36.71,6.4
"1806","Brachyzostrodon sp.",16,201.3,208.5,36106,36.71,6.4
"1807","Thomasia sp.",16,201.3,208.5,36106,36.71,6.4
"1808","Rosieria sp.",16,201.3,208.5,36106,36.71,6.4
"1809","Fluctuodon sp.",16,201.3,208.5,36106,36.71,6.4
"1810","Thomasia sp.",16,201.3,208.5,36106,36.71,6.4
"1811","Spalacotherium sp.",30,125.45,130,36365,30.8,9.68
"1812","Spalacotherium sp.",31,125.45,130,36365,30.8,9.68
"1813","Crusafontia sp.",30,125.45,130,36365,30.8,9.68
"1814","Crusafontia sp.",31,125.45,130,36365,30.8,9.68
"1815","Iberica sp.",30,125.45,130,36365,30.8,9.68
"1816","Iberica sp.",31,125.45,130,36365,30.8,9.68
"1819","Eobaatar sp.",30,125.45,130,36368,30.86,9.5
"1820","Eobaatar sp.",31,125.45,130,36368,30.86,9.5
"1821","Parendotherium sp.",30,125.45,130,36368,30.86,9.5
"1822","Parendotherium sp.",31,125.45,130,36368,30.86,9.5
"1823","Galveodon sp.",30,125.45,130,36368,30.86,9.5
"1824","Galveodon sp.",31,125.45,130,36368,30.86,9.5
"1825","Eobaatar sp.",30,125.45,130,36368,30.86,9.5
"1826","Eobaatar sp.",31,125.45,130,36368,30.86,9.5
"1829","Alphadon sp.",38,70.6,83.5,36542,44.91,-80.79
"1830","Alphadon sp.",39,70.6,83.5,36542,44.91,-80.79
"1831","Tritheledon sp.",17,190.8,201.3,36669,-44.17,-0.75
"1832","Tritheledon sp.",18,190.8,201.3,36669,-44.17,-0.75
"1833","Meiconodon sp.",32,100.5,125,36971,45.79,119.72
"1834","Meiconodon sp.",33,100.5,125,36971,45.79,119.72
"1835","Sinobaatar sp.",32,100.5,125,36971,45.79,119.72
"1836","Sinobaatar sp.",33,100.5,125,36971,45.79,119.72
"1837","Kielanobaatar sp.",32,100.5,125,36971,45.79,119.72
"1838","Kielanobaatar sp.",33,100.5,125,36971,45.79,119.72
"1839","Heishanobaatar sp.",32,100.5,125,36971,45.79,119.72
"1840","Heishanobaatar sp.",33,100.5,125,36971,45.79,119.72
"1843","Heishanlestes sp.",32,100.5,125,36971,45.79,119.72
"1844","Heishanlestes sp.",33,100.5,125,36971,45.79,119.72
"1845","Gobiconodon sp.",32,113,125,36972,45.73,122.38
"1850","Kamptobaatar sp.",38,70.6,83.5,37013,40.83,93.5
"1851","Kamptobaatar sp.",39,70.6,83.5,37013,40.83,93.5
"1852","Djadochtatherium sp.",38,70.6,83.5,37013,40.83,93.5
"1853","Djadochtatherium sp.",39,70.6,83.5,37013,40.83,93.5
"1854","Sloanbaatar sp.",38,70.6,83.5,37013,40.83,93.5
"1855","Sloanbaatar sp.",39,70.6,83.5,37013,40.83,93.5
"1856","Zalambdalestes sp.",38,70.6,83.5,37013,40.83,93.5
"1857","Zalambdalestes sp.",39,70.6,83.5,37013,40.83,93.5
"1858","Kryptobaatar sp.",38,70.6,83.5,37013,40.83,93.5
"1859","Kryptobaatar sp.",39,70.6,83.5,37013,40.83,93.5
"1860","Kryptobaatar sp.",38,70.6,83.5,37013,40.83,93.5
"1861","Kryptobaatar sp.",39,70.6,83.5,37013,40.83,93.5
"1864","Deltatheridium sp.",38,70.6,83.5,37022,39.74,91.3
"1865","Deltatheridium sp.",39,70.6,83.5,37022,39.74,91.3
"1866","Chulsanbaatar sp.",38,70.6,83.5,37022,39.74,91.3
"1867","Chulsanbaatar sp.",39,70.6,83.5,37022,39.74,91.3
"1868","Nemegtbaatar sp.",38,70.6,83.5,37022,39.74,91.3
"1869","Nemegtbaatar sp.",39,70.6,83.5,37022,39.74,91.3
"1870","Zofialestes sp.",38,70.6,83.5,37022,39.74,91.3
"1871","Zofialestes sp.",39,70.6,83.5,37022,39.74,91.3
"1872","Sloanbaatar sp.",38,70.6,83.5,37184,39.87,91.09
"1873","Sloanbaatar sp.",39,70.6,83.5,37184,39.87,91.09
"1874","Catopsbaatar sp.",38,70.6,83.5,37184,39.87,91.09
"1875","Catopsbaatar sp.",39,70.6,83.5,37184,39.87,91.09
"1876","Kamptobaatar sp.",38,70.6,83.5,37184,39.87,91.09
"1877","Kamptobaatar sp.",39,70.6,83.5,37184,39.87,91.09
"1882","Nemegtbaatar sp.",38,70.6,83.5,37184,39.87,91.09
"1883","Nemegtbaatar sp.",39,70.6,83.5,37184,39.87,91.09
"1884","Deltatheridium sp.",38,70.6,83.5,37184,39.87,91.09
"1885","Deltatheridium sp.",39,70.6,83.5,37184,39.87,91.09
"1888","Tombaatar sp.",38,70.6,83.5,37184,39.87,91.09
"1889","Tombaatar sp.",39,70.6,83.5,37184,39.87,91.09
"1890","Bulganbaatar sp.",38,70.6,83.5,37184,39.87,91.09
"1891","Bulganbaatar sp.",39,70.6,83.5,37184,39.87,91.09
"1892","Ukhaatherium sp.",38,70.6,83.5,37184,39.87,91.09
"1893","Ukhaatherium sp.",39,70.6,83.5,37184,39.87,91.09
"1894","Hyotheridium sp.",38,70.6,83.5,37184,39.87,91.09
"1895","Hyotheridium sp.",39,70.6,83.5,37184,39.87,91.09
"1896","Chulsanbaatar sp.",38,70.6,83.5,37184,39.87,91.09
"1897","Chulsanbaatar sp.",39,70.6,83.5,37184,39.87,91.09
"1898","Zalambdalestes sp.",38,70.6,83.5,37184,39.87,91.09
"1899","Zalambdalestes sp.",39,70.6,83.5,37184,39.87,91.09
"1900","Kennalestes sp.",38,70.6,83.5,37184,39.87,91.09
"1901","Kennalestes sp.",39,70.6,83.5,37184,39.87,91.09
"1902","Vincelestes sp.",31,122.46,129.4,37210,-38.84,-35.86
"1903","Vincelestes sp.",32,122.46,129.4,37210,-38.84,-35.86
"1904","Tashkumyrodon sp.",24,163.5,166.1,37596,41.05,76.49
"1909","Steropodon sp.",34,93.5,99.6,38539,-60.28,139.6
"1910","Steropodon sp.",35,93.5,99.6,38539,-60.28,139.6
"1912","Kryoryctes sp.",33,109,112.03,38542,-70.66,121.76
"1913","Kryptobaatar sp.",38,72.1,83.6,38829,38.87,96.7
"1914","Kryptobaatar sp.",38,72.1,83.6,38830,38.92,96.67
"1915","Hangjinia sp.",28,100.5,145,38834,39.76,110.19
"1916","Hangjinia sp.",29,100.5,145,38834,39.76,110.19
"1917","Hangjinia sp.",30,100.5,145,38834,39.76,110.19
"1918","Hangjinia sp.",31,100.5,145,38834,39.76,110.19
"1919","Hangjinia sp.",32,100.5,145,38834,39.76,110.19
"1920","Hangjinia sp.",33,100.5,145,38834,39.76,110.19
"1929","Kirtlingtonia sp.",23,164.7,167.7,39075,41.37,9.01
"1930","Kirtlingtonia sp.",24,164.7,167.7,39075,41.37,9.01
"1931","Stereognathus sp.",23,164.7,167.7,39075,41.37,9.01
"1932","Stereognathus sp.",24,164.7,167.7,39075,41.37,9.01
"1933","Wareolestes sp.",23,164.7,167.7,39075,41.37,9.01
"1934","Wareolestes sp.",24,164.7,167.7,39075,41.37,9.01
"1935","Cyrtlatherium sp.",23,164.7,167.7,39075,41.37,9.01
"1936","Cyrtlatherium sp.",24,164.7,167.7,39075,41.37,9.01
"1937","Hahnotherium sp.",23,164.7,167.7,39075,41.37,9.01
"1938","Hahnotherium sp.",24,164.7,167.7,39075,41.37,9.01
"1941","Shuotherium sp.",23,164.7,167.7,39075,41.37,9.01
"1942","Shuotherium sp.",24,164.7,167.7,39075,41.37,9.01
"1943","Shuotherium sp.",23,164.7,167.7,39075,41.37,9.01
"1944","Shuotherium sp.",24,164.7,167.7,39075,41.37,9.01
"1947","Paritatodon sp.",23,164.7,167.7,39075,41.37,9.01
"1948","Paritatodon sp.",24,164.7,167.7,39075,41.37,9.01
"1955","Kermackodon sp.",23,164.7,167.7,39075,41.37,9.01
"1956","Kermackodon sp.",24,164.7,167.7,39075,41.37,9.01
"1959","Krusatodon sp.",23,164.7,167.7,39075,41.37,9.01
"1960","Krusatodon sp.",24,164.7,167.7,39075,41.37,9.01
"1961","Simpsonodon sp.",23,164.7,167.7,39075,41.37,9.01
"1962","Simpsonodon sp.",24,164.7,167.7,39075,41.37,9.01
"1963","Amphitherium sp.",23,164.7,167.7,39075,41.37,9.01
"1964","Amphitherium sp.",24,164.7,167.7,39075,41.37,9.01
"1965","Palaeoxonodon sp.",23,164.7,167.7,39075,41.37,9.01
"1966","Palaeoxonodon sp.",24,164.7,167.7,39075,41.37,9.01
"1967","Eleutherodon sp.",23,164.7,167.7,39075,41.37,9.01
"1968","Eleutherodon sp.",24,164.7,167.7,39075,41.37,9.01
"1969","Borealestes sp.",23,164.7,167.7,39075,41.37,9.01
"1970","Borealestes sp.",24,164.7,167.7,39075,41.37,9.01
"1973","Peraiocynodon sp.",23,164.7,167.7,39075,41.37,9.01
"1974","Peraiocynodon sp.",24,164.7,167.7,39075,41.37,9.01
"1975","Borealestes sp.",23,164.7,167.7,39075,41.37,9.01
"1976","Borealestes sp.",24,164.7,167.7,39075,41.37,9.01
"1977","Microconodon sp.",14,228,237,39159,2.7,-16.76
"1978","Boreogomphodon sp.",14,228,237,39159,2.7,-16.76
